"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Algeria","DZA","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.242453374020354","0.255711029115198","0.283224455227872","0.28312858924562","0.279432039742349","0.278040498831278","0.259726556782616","0.250958644239258","0.244233251125625","0.246870878750419","0.246186100183538","0.233264493786484","0.231277536643255","0.233671908294117","0.22388614802691","0.222913615299978","0.225399366457759","0.225690657413636","0.229870487016236","0.231905499603059","0.226105071603427","0.230957329736729","0.25349426162838","0.256658904931747","0.262300111403448","0.270319669423142","0.254062742749851","0.25895453312192","0.268081837743066","0.276044969816543","0.274967235742114","0.276996933801156","0.277638928041013","0.257720587629447","",
"East Asia & Pacific (excluding high income)","EAP","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.702058614437022","0.691079221938713","0.657310179979755","0.645021250088261","0.620024024295066","0.626454354483478","0.579845806143155","0.563899463551456","0.568107497285713","0.53138225711211","0.523489870792498","0.515954438013706","0.514567008063176","0.540160485643509","0.565405116157056","0.579155867653222","0.57679676889668","0.55980401318816","0.532355010469514","0.52793590745365","0.526609800615237","0.530055617888664","0.508628539890686","0.496110569909733","0.472155627653825","0.440314886108281","0.416029312029562","0.399735750927588","0.395765201197407","0.385350642704338","0.385413135307603","0.375995026229367","0.361300381155277","0.363323831137624","",
"Early-demographic dividend","EAR","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.268880788938271","0.268477104188171","0.26501112122407","0.264243521342998","0.268897593221767","0.271930968642835","0.268825262995284","0.268322951386228","0.270860318986212","0.271272496865775","0.269277637305252","0.268915964771291","0.270658704786219","0.267884474497444","0.266099187872913","0.26162644932175","0.259667690515405","0.259782841819698","0.259470478480683","0.261255088994595","0.257076491283886","0.253821743341292","0.256129154769216","0.2474766638036","0.24748813364952","0.238972185497722","0.232125331178391","0.230706005688811","0.225954480227992","0.221190960237354","0.216849821875869","0.216089982045572","0.210336289154562","0.206884726367632","",
"East Asia & Pacific","EAS","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.461113663595884","0.457764057616166","0.451363283754663","0.453681012639502","0.450272243359385","0.455951243594182","0.434473374703122","0.42728957253831","0.427030815979027","0.413329698444935","0.41009593573583","0.407560019915701","0.41016101566119","0.426031872582425","0.440944690272523","0.45100321785337","0.451633087557976","0.446442980218674","0.43141692085819","0.435690358386046","0.437262954116438","0.444694021530963","0.432335011707104","0.424039692907362","0.406616748066526","0.383866524114774","0.36726306985216","0.355155551388679","0.351724029986198","0.343877483688955","0.344081921182144","0.336651896455226","0.32249289530976","0.322719032574852","",
"Europe & Central Asia (excluding high income)","ECA","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.624861839795803","0.63879475065803","0.619742053254264","0.589347639860544","0.596266366200661","0.592910895163195","0.546193318024687","0.512992448667045","0.507925236367975","0.50329573548301","0.487269403688992","0.466980284970156","0.454652632827141","0.450118753325945","0.411306358036975","0.385806775398699","0.376453165765122","0.364195353345677","0.364062569168372","0.348014489229574","0.347974102102507","0.341783407661695","0.328615577614332","0.309853765210316","0.284261535326826","0.264421910179371","0.267888066164517","0.263228832964116","0.258538286456378","0.245562817120309","0.246404197790209","0.240940059343112","0.225713695660668","0.215177488164387","",
"Europe & Central Asia","ECS","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.361473142720833","0.359453527044419","0.347986051526871","0.336121086317444","0.322510972997802","0.316348093478181","0.312397138645679","0.293812608784251","0.288609616060957","0.279063057670193","0.26900657578974","0.263963828304538","0.258419628641045","0.260814519285066","0.25142201097439","0.242974132097038","0.236050941858493","0.226199851103611","0.220144847222772","0.21386418020249","0.216915985384351","0.21136547504431","0.207953856086648","0.201136584957959","0.189407286077064","0.186065102459404","0.183005196690388","0.17984646528544","0.176130793848011","0.169376162881605","0.167216643166972","0.167423533004199","0.160694094960558","0.152547093035708","",
"Ecuador","ECU","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.184080753780028","0.176881316512387","0.182473933947592","0.17457740439095","0.175524359470123","0.188419204191066","0.213395395077523","0.21316609574013","0.202532372369328","0.188226229904387","0.1891661041323","0.200195149709929","0.190690671140587","0.189469176756774","0.18727378083239","0.191303111955568","0.19629886587028","0.196505032424291","0.190574188469228","0.205091817357107","0.212497522026675","0.197839694008699","0.187893252110196","0.18646800946593","0.188633215839869","0.187170332537956","0.18270852470869","0.167332113070127","0.172297790594124","0.169745219185046","0.163609585807884","0.167010567050348","0.167128059656396","0.175766541391452","",
"Egypt, Arab Rep.","EGY","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.195698895601831","0.198116604068167","0.197268987810682","0.192373100854186","0.176393018730051","0.180327470690831","0.184146348411344","0.185751443177324","0.18575609975148","0.188688502833094","0.175342055691967","0.186949082194595","0.187445325093861","0.185269522047703","0.193110120057915","0.205550824442037","0.203695976661681","0.203387003167829","0.189863765055931","0.188856623247712","0.180816490058285","0.184047028222328","0.191210040269038","0.183744736167679","0.181937311608277","0.179027190714849","0.179241739477699","0.180288811559715","0.167570684295608","0.146683900545044","0.135156382458595","0.144473188545858","0.13414576587074","0.130420019880538","",
"Euro area","EMU","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.235831563264361","0.231512688898989","0.221032862950243","0.217935755177245","0.212670470856617","0.211174432084298","0.211922947466973","0.204213265867487","0.20167552659193","0.194392068108328","0.188792925534951","0.187554113480265","0.185999063945053","0.188690070924015","0.185436107663797","0.181330217722155","0.174570916709212","0.167673176613852","0.163111350424953","0.157859519530936","0.159584492271319","0.151591189880048","0.15096279169796","0.147881447705719","0.138504313712913","0.138583407805147","0.135982557588346","0.132803973055647","0.127071757821448","0.119174778550072","0.11423367216949","0.115073269459168","0.107841947084046","0.0978847871512232","",
"Eritrea","ERI","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.187716371590209","0.189137822697364","0.193836285447553","0.184277871389913","0.188375934532987","0.192697390883865","0.181215127578867","0.18883330933875","0.186475673722316","0.192872203229998","0.193295950505389","0.186407382911977","0.19146929581266","0.190721699303843","0.193514561765268","0.194756852433844","0.182687411515895","0.182878270147256","0.16618297761913","0.152900467826377","0.146454496551838","0.148368776394732","0.149741535012262","0.137744443835364","0.134336940612028","0.137631874060703","0.129577851031917","0.133095682255373","0.126952665305403","0.116634474074088","0.111153481668442","0.113165281538098","0.105630322692814","0.0949219092689955","",
"Estonia","EST","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29970616264793","1.28955073041135","1.18615921768361","1.02834378509644","1.07518269028193","0.936907015395691","0.936223735511791","0.811016696583758","0.704230872465979","0.651232836268202","0.599755943091013","0.578920144126089","0.518205207714844","0.539183214255452","0.51471581744754","0.469360461992613","0.413014482010797","0.456677735382839","0.435380948422593","0.425801056836131","0.532967119948444","0.497946383238867","0.454824148193762","0.49904111630024","0.462049084712696","0.413766876819254","0.401128094056126","0.403353740074653","0.409785375045371","0.259875494952979","0.208880605671826","0.209004761853292","0.213607764756625","0.200112476446816","",
"Ethiopia","ETH","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0525158362021255","0.056016752428129","0.0480316107326844","0.054045991358182","0.0605585677065737","0.0646083315834877","0.0647997025168654","0.0657111423519802","0.0723249786877539","0.0678833645840873","0.0709609882258792","0.080921815744288","0.0819424340120405","0.089519047862433","0.0858719566508342","0.0733285215091881","0.0700478222592407","0.0688756367304098","0.0671980666419884","0.0621547959763043","0.0549895947826062","0.0572482842938398","0.0594945454956711","0.0625141859944534","0.0673536638039473","0.0664479408910288","0.0720552592057655","0.0650974942703395","0.0670744062844363","0.0667320373373496","0.0563967067366408","0.0546492696781168","0.0496715006910565","0.0470736977841058","",
"European Union","EUU","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.271017156938922","0.265264937756057","0.2536300055149","0.250442642679905","0.243111936834862","0.239769139353767","0.241575095240955","0.230988767087186","0.223915041534828","0.213688043310539","0.206619978990299","0.205068838899841","0.201913928913048","0.205240769895654","0.200032794918244","0.194675003574723","0.188536486442449","0.180645688976891","0.174744527685129","0.168522659062784","0.170609966020827","0.162633734830801","0.160585587758369","0.156580960069053","0.14702822290131","0.146403060936165","0.143922358498205","0.140869434364537","0.134690853738958","0.12590579036076","0.121134397058687","0.122175005466312","0.114700672372755","0.103933757352964","",
"Fragile and conflict affected situations","FCS","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.446828506391108","0.463209268540275","0.447453236563003","0.445444922135608","0.44354629001813","0.464279058012464","0.430481270103773","0.416696403470435","0.373037492242791","0.354003573012446","0.340663417190557","0.332900769459029","0.31114347159464","0.322075394037439","0.280427970081762","0.267567515296601","0.248458940090758","0.233156980748593","0.225777810404125","0.207826787428582","0.212117794081633","0.212311538288394","0.209291839971215","0.205536066431049","0.193408010711316","0.179914855996267","0.180609822059302","0.178479889296229","0.182326736717472","0.179718703289349","0.172596835663666","0.173685275168039","0.168153927883714","0.165776341362747","",
"Finland","FIN","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.290536845980937","0.31245289264233","0.307158698277813","0.316866528237828","0.34181059280272","0.310276730007769","0.330827209923393","0.300429666173352","0.270353653275564","0.256182117498919","0.236611845776353","0.25475519731639","0.259001269486052","0.286222731236013","0.261676576942429","0.21048365940927","0.242683588041278","0.224550864766959","0.195827596692865","0.203245801021815","0.227264680260466","0.196253307705844","0.179101600918902","0.18435529925406","0.171729011692162","0.158946405170789","0.164508818501158","0.15033850127949","0.152957375505593","0.140439394817543","0.128770737152474","0.125323648999051","0.114021630929236","0.102742613622032","",
"Fiji","FJI","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.161504499236386","0.145773435608373","0.154208197528544","0.163533184739953","0.16274864898189","0.157420289023414","0.157468732068623","0.166300551931239","0.162749648540646","0.160300913250282","0.184267870305048","0.195682540609271","0.156716010058568","0.180499020536903","0.222970145896543","0.193644759059712","0.204395157561683","0.191000387915259","0.141621410990274","0.118219576066244","0.183210841579652","0.130935773273596","0.124923192092838","0.135923978762352","0.146201379114995","0.145055071238389","0.139437325889592","0.145489130173402","0.14777909978318","0.154525123086906","0.187883314013291","0.207049596137542","0.182256965358599","0.175201775343995","",
"France","FRA","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.171069976225169","0.17997337249477","0.171493079871039","0.163592323110361","0.157971503157006","0.158158835470019","0.161976372831565","0.154691672626832","0.157996148550136","0.150454060437217","0.143415924058208","0.142192152364643","0.138804239860939","0.139169161757188","0.135647947657134","0.133870967694533","0.126904275588115","0.121544704290892","0.118829037501635","0.118251136286114","0.118243367066066","0.111321101378001","0.111673429419898","0.109249695485868","0.0983105972773056","0.0987218527451611","0.0987010442835958","0.0977167784396938","0.0930988315696461","0.0896167289314894","0.0861929577504654","0.0896524399487218","0.08495174094476","0.0765646606536313","",
"Faroe Islands","FRO","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000769626870370867","0.000806342027736518","0.000809416336606813","0.000781543651589915","0.000729858820075295","0.000689481775174992","0.000653957855402026","0.000647752375117718","0.000638894436243805","0.00061721766736224","0.000600618321612898","0.000574542644586506","0.00061331165850092","0.000581313929808196","0.000561352114974416","0.000547719069030351","",
"Micronesia, Fed. Sts.","FSM","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Gabon","GAB","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.262641347919003","0.197890204231619","0.205773004114087","0.202371983863443","0.193710773158412","0.207382277341371","0.223490945764336","0.201889857372325","0.223301828880737","0.233410578089204","0.238377297710108","0.238239451378855","0.229310054836539","0.254425369901036","0.227999784273148","0.214223680255695","0.196799872709108","0.168351840999779","0.185672825267103","0.183072309277896","0.186922962769921","0.170492591924161","0.163937963856149","0.160128344292738","0.158291746520165","0.156612427386873","0.154830896177962","0.133398273464104","0.123614206716007","0.123049864549351","0.122373509519882","0.116698543167248","0.118930254065539","0.106018131148625","",
"United Kingdom","GBR","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.296504662947478","0.304513554671917","0.296477735088347","0.281244810051409","0.267211828603494","0.257539812252768","0.259889893089307","0.238579842865383","0.23098735470142","0.222745712615847","0.216603032647453","0.215468211970759","0.205650014291129","0.204294217425249","0.199575092357151","0.19370900565224","0.189349571674175","0.181365854455345","0.176372278420864","0.167460087911584","0.169653363777484","0.153801346123615","0.158833841199935","0.15245286133236","0.135266793658939","0.127825263615764","0.118625878796757","0.112013592259584","0.108124934045242","0.101867275013813","0.101383057482366","0.0993698910519817","0.091423324664142","0.0840102355004077","",
"Georgia","GEO","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.556014422293375","0.543725949316899","0.775825859647175","0.878379695075947","0.639230574958332","0.486102748357563","0.353877675796229","0.280789810946847","0.247005370152058","0.213965646647163","0.224029689386101","0.15906971385632","0.139674234293794","0.138466667024451","0.142603634634933","0.150322791018024","0.156767124962321","0.161669079212659","0.1359457706329","0.160717324164156","0.147127562291601","0.164261671281123","0.168120592223871","0.17682147264197","0.182712811485362","0.1913148940728","0.191502639883404","0.1845080991613","0.173425079379273","0.176176911559028","0.182112228881937","0.173158441928918","0.162309604500045","0.153257183702878","",
"Ghana","GHA","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0730101867106711","0.0642952747464081","0.0730729966986141","0.0719012967822679","0.0740887335530896","0.076467835825713","0.0793341105189239","0.0800944092148627","0.103886022615621","0.108596981064721","0.0931427382734255","0.0967314496283467","0.109159192009542","0.0974398274872518","0.0862069209339295","0.0860377152266149","0.0981169096607715","0.0993114602734142","0.0863942494212531","0.0946574823123392","0.0982129565566572","0.0928810127745078","0.102555930503688","0.101591989189425","0.0951825582212632","0.0981204535576229","0.0973532208416806","0.0943188850363273","0.100164182769025","0.0992986071288087","0.108315225328955","0.116395163289021","0.111138884080033","0.105038860692485","",
"Gibraltar","GIB","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0697902752653773","0.0660132821075971","0.0573059075455506","0.0562315851575204","0.0549452932348965","0.0535005045316545","0.0530654540074749","0.0510227507336625","0.0509686108943429","0.0507935875157588","0.0740028587892839","0.0760114062527023","0.0779409814023895","0.0813418022689415","0.0814726656586592","0.0758413570325678","0.0801076499886674","0.0774352492242631","0.0795367647279784","0.0852149950670562","0.0934679871969166","0.0939381946220438","0.0843041213189884","0.0732387804924288","0.0731460153759903","0.0842529327965729","0.0855844773870707","0.0778298625344838","0.0739513455343782","0.0743208934192603","0.0741719848086341","0.0716530025923365","0.0714633766007409","0.066050596755207","",
"Gambia, The","GMB","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0436952033182496","0.0528431666638029","0.0434738345323952","0.0442200451976863","0.0506820910233565","0.0479203329781775","0.0486422047477459","0.046400104079435","0.0486612419786626","0.0470978237450827","0.0693289807683916","0.072345043263732","0.0777046299453422","0.0738673580249379","0.071960557760377","0.0748917192191551","0.0842209550579098","0.0851308916877943","0.0814474768909292","0.0846883211443799","0.0813605392537539","0.0935621191630171","0.0855947862631625","0.083481676582943","0.0908579953237425","0.0908267396504336","0.0898196495957636","0.0863446028346559","0.0812735567580734","0.082771818878451","0.0863890718693925","0.0835006745737384","0.082676602450718","0.0765784811123405","",
"Guinea-Bissau","GNB","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0891161834198513","0.106253626792723","0.0941105341633496","0.0990891940371258","0.0956863824305465","0.0941844922869081","0.0835037833432959","0.0822097965873455","0.108062184704496","0.0952353005666032","0.0841520808048751","0.0832403730734733","0.0848545514152252","0.10054581981167","0.102147030797191","0.097992264410412","0.101092258126815","0.10356673885542","0.0946253471875489","0.0977566996751784","0.0941505440291823","0.0887654571990199","0.09126807734356","0.0908672418805134","0.0922639851703418","0.0913009673109194","0.0903793328742878","0.0691323629109439","0.0670256056542416","0.0672958574404981","0.0690421349293831","0.0667402769934735","0.0660250078889844","0.0613422391747407","",
"Equatorial Guinea","GNQ","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.133515302396554","0.140585984044359","0.104334595082066","0.0978981578631135","1.31703544791937","1.19095412446047","0.781923421337121","0.430179380611236","0.422582600022173","0.367505082475738","0.331641046702946","0.266296546780788","0.198865946684898","0.195070021267483","0.247229991094123","0.215667375688736","0.199944817793844","0.193810851506717","0.152314582929691","0.124614272823053","0.142772027950797","0.139611174891954","0.121126490312032","0.129243750968948","0.128588082192283","0.133781664168316","0.146239254293777","0.140576471460125","0.143655994719783","0.147849303447687","0.152354079239398","0.14730950233178","0.136258492611952","0.130302827925107","",
"Greece","GRC","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.283838040478799","0.275396925464043","0.280950547672484","0.283831555988937","0.283938305527267","0.288536233582079","0.284562852702603","0.277762073992144","0.279414519114603","0.272946126834911","0.283214900060551","0.27641881239965","0.26395704046384","0.259054187052951","0.245216054400643","0.247235326217338","0.229476440884201","0.229540372954855","0.2203882860694","0.217179323030135","0.213244313030819","0.228762965746599","0.236256845453677","0.218980869318111","0.208842646340261","0.204731669035925","0.200987933200147","0.198717889488948","0.189582481944874","0.171544190270783","0.160569632381436","0.152931006729881","0.146582650979888","0.134745688896801","",
"Grenada","GRD","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0571715367223406","0.0566122331018991","0.0590014980555814","0.0678313278970116","0.0779309392361606","0.0684994976608197","0.0700102232885805","0.0909271800403733","0.0710477733486338","0.0673020985130385","0.0458440791254631","0.0475260223818354","0.0499729421294467","0.0501960149640608","0.0480550433146171","0.0456270457806303","0.0542008402046799","0.0567342297634194","0.061435555458147","0.0707902005023967","0.0796038458365458","0.0611631873186403","0.063965056268536","0.0805865871158521","0.067352571707257","0.0673621865145255","0.07070581882897","0.0679665016223805","0.0666027331297175","0.0759671931740288","0.0714881561911789","0.0755136642100704","0.0706235895960338","0.0711562805025841","",
"Greenland","GRL","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000518758102452599","0.000566560775833695","0.000597081806741895","0.000628692017845753","0.000593529155777802","0.000572193890971093","0.00061053770241752","0.000601699184364313","0.000558380153953845","0.000550790891928168","0.000514269542158135","0.00054688853041462","0.000552251875325506","0.000528824699358999","0.216519992881476","0.20838796565173","0.202425558039013","0.194813793516637","0.189073803347736","0.162550246653177","0.186053622671319","0.198821058672829","0.154710240461529","0.157089791691391","0.134077988857718","0.147963338335347","0.141238135389558","0.138021957389951","0.138581686418914","0.135932711812221","0.136550453957874","0.139678225772028","0.143774993058679","0.144124980318368","",
"Guatemala","GTM","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0571091337380338","0.0582337969065905","0.0651172524596373","0.0695678250226026","0.0722781426122074","0.0803705058609881","0.076666508515116","0.0768234643682612","0.0912723178138366","0.0875224771937752","0.0944064138691771","0.0969141926096051","0.0980852819865376","0.0952198357814582","0.0941022803423262","0.0988456166269469","0.0949684117354066","0.0951957821206059","0.0839464205303005","0.0880847002441832","0.0826651798081525","0.0818499620449636","0.0823354395739868","0.0854197529300556","0.0878149121435095","0.0985345425583836","0.101986268089313","0.0940726768413439","0.0994721800095071","0.100344362672368","0.0915921991178325","0.0972732635405648","0.0921399400131143","0.0951080663612274","",
"Guam","GUM","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.30843941149288","0.283933473561599","0.2489136534341","0.231441693783876","0.277114808263331","0.285750358379873","0.273225587125245","0.280453984597669","0.289446065138413","0.279228125885867","0.270788482008693","0.26212511175013","0.255740112714454","0.256733227218932","0.261177757216156","0.236115984979501","0.2020659722842","0.226985785594706","0.222862183945597","0.218242415561761","0.226576924791972","0.224214638484869","0.232632404087737","0.221608819475651","0.227598985248056","0.227085007329732","0.259099184506086","0.250950615706384","0.251180573497254","0.258058743839867","0.214394324923006","0.175354936177067","0.10907979054847","0.081085822870806","",
"High income","HIC","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.356198807060893","0.353380768573403","0.347154183520422","0.343415736977122","0.336727040526913","0.331620876702573","0.330650833622805","0.32269146588861","0.315473496694443","0.307215663253738","0.300261914434884","0.29570775042681","0.288818387563803","0.287613558936286","0.27984738290602","0.272399455974824","0.262640758126579","0.257134257417447","0.249494501829012","0.243826700550223","0.247462749880394","0.240013640872285","0.233655858070666","0.230584185456759","0.223042129749216","0.217916871740861","0.212504122834302","0.206986704562623","0.203450961254835","0.195890599332711","0.188464710279015","0.187422659859301","0.181000632775267","0.172935250420858","",
"Hong Kong SAR, China","HKG","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.194417201832912","0.202047060493487","0.214870030076432","0.20684114923284","0.167318492043733","0.165533200567947","0.148367836036247","0.134574058763113","0.176904652111156","0.184606454974483","0.157764773146332","0.156719716183486","0.15083053550784","0.159102087101821","0.133986463984352","0.131669095157775","0.121378071538594","0.119378315094222","0.113469038446934","0.121764805688752","0.106675574905526","0.108896224134089","0.105807036273419","0.106161404471774","0.10636864120539","0.0966593349849586","0.0963843088001135","0.0909134753597672","0.0882452555403346","0.0886242116974104","0.0766261799979788","0.0718146288201061","0.0693569928888743","0.0714106014603977","",
"Honduras","HND","Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP)","EN.GHG.CO2.RT.GDP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.106822039719211","0.111352690713929","0.117983285502125","0.116127309541027","0.132424448170575","0.147254246542592","0.153284179996392","0.150526869674729","0.168438719867438","0.171984279528406","0.165827037935903","0.190195363773152","0.193597767216182","0.204974402338879","0.219484577919594","0.187525713133838","0.202049390015576","0.202398084553267","0.194140760846226","0.18762786267613","0.176703382274992","0.202329954230113","0.203273027107376","0.193278061042686","0.191975554015417","0.196043528028716","0.185838257648947","0.159671373571111","0.148131383240339","0.163128469130563","0.15544323529302","0.154825688350153","0.155378169970265","0.158981271318877","",
